"budget","popularity","vote_average","vote_count","revenue","runtime","year"
1.8e+07,11.725805,3.7,14,2945600,98,1981
1.4e+07,26.967494,7.9,613,8.5e+07,149,1981
2.3e+07,0.212108,5.3,3,51751835,99,2001
1.12e+08,22.845143,4.9,621,237382724,85,2010
1.6e+07,8.842869,6.7,90,2849142,113,2007
6.9e+07,11.023691,5.5,531,86387857,114,2010
2.3e+07,7.101197,6,131,51751835,85,2009
4.5e+07,45.220386,7.3,1630,184376254,129,2006
2.3e+07,28.858238,6.9,332,110197,94,2009
2.3e+07,9.681147,6.1,245,51751835,103,2010
350000,59.259204,8.2,2078,1e+06,96,1957
2.3e+07,1.734764,5.4,29,51751835,103,1994
8e+06,2.101718,4.1,16,51751835,106,2016
2.3e+07,4.240495,5.8,44,51751835,125,2003
2.2e+07,9.088209,7.4,98,1.2e+07,121,1977
2e+06,20.834883,6.8,565,13831503,100,2010
2e+07,13.032308,6.6,195,4001121,135,2007
3200000,2.631688,5.4,59,51751835,90,2009
7e+06,15.212569,6.1,133,51751835,91,2010
2.3e+07,0.122874,5.8,4,140987,94,2008
2e+05,38.771062,7.6,883,14500000,99,1964
150000,8.570328,5.5,19,2891288,78,2002
2.3e+07,6.579017,4.8,44,51751835,94,2001
1e+06,0.436148,4.7,3,51751835,97,2006
2.5e+07,28.727731,6.8,951,152500343,121,2000
1455000,3.598457,5.4,12,2620000,113,1968
8e+06,9.590373,6,208,51751835,98,2010
1.1e+08,37.195046,6.6,2692,299268508,127,2011
2.3e+07,0.679351,6.5,17,51751835,94,1980
3e+07,50.622607,7.6,3948,152159461,136,2004
3500000,1.271621,4.6,10,51751835,96,2009
4e+07,43.571612,7.2,1894,117195061,77,2005
2.3e+07,2.580808,5.2,13,51751835,123,1994
2e+06,1.193219,5.3,6,51751835,101,2016
2.3e+07,1.453765,5.9,26,51751835,172,1998
1e+08,32.389353,5.4,1060,310650585,98,2010
3.5e+07,9.525037,6.8,103,60251371,123,2010
7e+07,42.957216,5.5,1217,171183863,101,2004
4e+07,43.151268,6.5,1789,97552050,104,2011
5.8e+07,41.430245,6.6,2808,71664962,111,2010
6e+07,38.820858,6.2,1325,137551594,106,2011
2.3e+07,0.87066,6.4,9,51751835,91,2002
2.3e+07,9.342465,6.1,15,51751835,88,2009
2.3e+07,2.525569,5.3,11,51751835,90,2016
8.5e+07,11.77398,4.9,119,112483764,82,2010
2.3e+07,0.139384,6.2,25,51751835,132,1997
3500000,15.338211,6.5,506,34705850,106,2010
7e+06,17.434862,6.8,384,49084830,114,2005
4500000,3.108881,6.3,30,744816,97,2009
9e+06,0.717811,4.8,14,771499,130,2010
7e+07,31.39165,6.1,992,374111707,127,2000
1e+06,1.444258,5.5,21,9e+06,89,1956
2.3e+07,5.000126,6,21,51751835,117,2010
2.3e+07,1.464566,6.7,17,51751835,111,2004
3.2e+07,26.509175,6.6,660,50907422,98,2004
1100000,1.220072,6.8,15,1400000,99,1987
3e+06,16.312803,6.6,362,18492362,100,2001
8e+06,6.932221,6.7,85,529766,116,1995
2.5e+07,7.946769,5.3,25,10070000,105,1996
2500000,30.583959,7.1,618,26781723,102,2004
1.5e+07,58.553213,7.1,1444,73326666,92,1988
1500000,9.856826,6.8,151,416925,98,2001
2.3e+07,2.637355,5.1,36,51751835,107,1979
2.3e+07,0.20323,4.8,4,51751835,80,2005
3e+06,5.325156,6,57,51751835,90,2010
2e+07,17.165039,4.2,315,80547866,82,2010
7500000,19.585801,7,350,145793296,99,1989
16500000,20.935169,7,428,51751835,102,1991
1e+07,15.280261,7.7,306,51751835,112,1999
2.3e+07,0.424957,5.5,6,51751835,80,2010
4e+06,1.379354,6.4,22,14400000,105,1956
2.3e+07,0.593068,5.4,8,51751835,93,1998
120000,1.112792,7.1,20,51751835,95,1964
2.3e+07,0.429083,6.2,5,51751835,103,2009
2.4e+07,2.353441,4.1,19,4562146,93,1998
5e+05,0.123068,6.1,8,51751835,109,2005
2.3e+07,6.116436,5.8,29,51751835,110,2016
7e+06,7.720692,7,118,8220215,110,2010
1488423,80.171283,6.9,1914,184925486,83,1937
1.2e+08,31.703608,5.5,1251,227817248,119,2011
8e+06,33.372828,7,1261,39187783,100,2011
200,0.050978,5,1,51751835,109,2014
2.3e+07,1.517771,8,6,51751835,75,2006
2.3e+07,0.165367,4.5,2,51751835,124,2001
2.7e+07,29.381878,7,542,231976425,162,1996
2.3e+07,1.088501,2.8,6,51751835,90,2009
2e+05,0.06104,8,2,51751835,103,2002
2.3e+07,6.574285,4.9,9,51751835,124,1980
2.3e+07,3.810943,5.1,24,51751835,88,2009
3e+07,11.19602,6.2,243,45892212,125,1989
2.3e+07,7.330691,7.2,53,773228,107,2002
2.1e+07,34.433521,6.6,1692,43928932,92,2002
2.3e+07,5.355763,6.9,73,51751835,120,2009
2.3e+07,0.05021,6.2,21,51751835,120,2009
1.9e+07,27.494037,5.9,583,49830607,101,2010
8e+07,37.321848,6.5,703,140073390,97,2010
3e+07,25.060342,6.6,582,159291809,107,2010
2.3e+07,2.351706,5.6,10,51751835,105,2009
2.4e+07,26.324874,6.1,568,23081726,98,2010
2.3e+07,0.633004,5.8,1,51751835,127,1978
5.3e+07,28.350529,7.4,1317,83282296,124,2001
2.3e+07,9.054803,5.6,54,51751835,99,2010
1e+08,48.205606,5.2,1498,336529144,121,1995
2e+07,19.705311,6.7,641,24145613,116,2010
3e+06,22.789649,5.7,722,177512032,91,2010
2e+07,36.133536,5.8,730,136150434,90,2010
4e+07,35.21926,6.1,902,97138686,111,2011
2.3e+07,1.334481,6,20,51751835,96,1998
8e+07,49.078546,7.3,1077,181001478,117,2002
1e+07,14.979375,6.1,210,7022728,96,2009
3.5e+07,20.360549,6.7,796,75225693,119,2008
2.3e+07,2.653988,5.9,23,51751835,120,2003
1.25e+08,50.073575,4.2,1418,238207122,125,1997
2.3e+07,1.906807,6.5,28,51751835,140,2005
1.1e+08,36.65422,5.5,1179,563749323,103,2011
8e+07,11.187696,5.2,220,201584141,80,2010
2.5e+07,38.688822,6.1,1331,147780440,107,2011
1.2e+07,11.237374,6.8,67,51751835,120,2007
2.3e+07,1.116206,5.5,9,51751835,90,1999
6.5e+07,43.865294,6.2,1685,211780824,95,2010
1500000,11.145915,7.3,160,7e+06,111,1945
1.3e+08,20.678787,6.4,451,554987477,90,2011
1e+07,3.079862,6.3,47,16153593,129,1990
2.3e+07,0.118324,6.1,6,51751835,94,1965
2.3e+07,0.319792,2.8,10,51751835,88,1985
2.3e+07,1.259968,4.3,9,51751835,99,2010
5e+07,25.237969,7.1,775,34808403,119,2004
2.3e+07,0.557602,6,2,51751835,99,1983
31192,1.330379,6.3,26,10000,89,2009
1.5e+07,30.983397,6.8,737,9455232,104,2010
2.3e+07,6.077735,6.3,30,51751835,117,1977
5.5e+07,22.863516,6.9,573,89519773,119,2010
3.5e+07,50.587541,8,1864,120072577,150,2002
1.4e+07,45.99611,7,1476,173046663,111,1996
2.4e+07,35.244037,6.1,840,172363301,120,1997
4e+07,24.992057,5.7,736,161834276,116,2000
1.1e+07,1.396985,5.9,16,2200000,124,1970
6.5e+07,18.281798,6,238,69700000,104,2000
4.5e+07,35.376971,5.4,982,141220678,83,2001
27000,0.027811,6,9,51751835,64,1971
5.9e+07,99.561972,7.1,3857,383257136,81,2002
4.8e+07,36.585509,5.8,912,220673217,84,2003
4.5e+07,32.549282,5.3,750,178262620,83,2006
2e+07,36.819044,4.6,793,78378744,86,2013
2.3e+07,0.816883,4.9,8,51751835,107,1970
8e+06,0.709143,6.5,15,2e+07,149,1969
2.3e+07,0.71087,7.4,7,51751835,102,2017
1e+07,26.268209,4.7,507,66821036,100,2010
2.7e+07,3.123583,5.9,44,7.6e+07,113,1998
2.3e+07,1.353971,5.7,9,51751835,114,2009
1.2e+08,11.137655,4.9,223,48668907,121,2010
2e+06,3.125382,4.6,19,563706,120,2010
1200000,88.377076,8.1,2311,6e+06,161,1966
1.44e+08,66.21806,5.3,2142,229147509,116,2016
1e+07,3.753703,6.7,27,51751835,89,2010
250000,44.656151,6.9,1069,501818,90,1997
3200000,1.034844,6.1,5,51751835,95,2009
1250000,7.70019,6.8,72,6e+06,118,1941
9.2e+07,40.20395,5.6,1232,264105545,98,2000
6e+06,59.961523,7.4,1183,102272727,139,1964
2627000,0.531444,6,8,5363000,120,1944
3e+07,20.236951,6.6,1233,102820008,112,2010
7347125,3.949796,7.3,40,51751835,122,2010
3e+07,33.369305,7.4,1049,129266061,123,2007
2.8e+07,36.58383,7.7,1358,121147947,135,2005
7e+07,26.123705,6.5,513,86658558,110,2007
1.25e+08,41.380094,6.2,2392,544272402,124,2004
3e+07,34.421696,6.9,905,51148651,133,2010
2361000,0.628051,7,4,6892000,101,1944
2.4e+07,23.343839,5.3,581,83188165,88,2010
2e+05,0.622752,5.1,27,2200000,66,1933
2.3e+07,3.027892,6.9,101,51751835,101,2004
2160000,0.1813,5.8,4,9132000,119,1945
2.3e+07,0.0206,4.8,2,51751835,97,2005
2.3e+07,0.383442,5,1,51751835,91,2007
4.3e+07,10.411996,5.6,406,154749918,101,2005
5e+07,14.231899,5.9,297,170128460,107,2004
2e+06,0.483974,4.8,6,4e+06,106,1938
2.3e+07,4.021389,8.4,11,51751835,101,1937
1200000,2.968235,6.8,18,2736000,115,1936
8e+06,13.143045,6.9,672,6491240,101,2010
2.5e+07,7.001176,5.2,147,19829957,107,2010
5e+05,26.406001,6.2,587,4242978,94,2010
2e+07,10.617236,4.5,139,4634062,107,2011
3e+06,1.781462,6.6,36,103735,93,2010
2e+06,26.281839,6.3,519,572809,108,2010
1.4e+07,24.210698,7.4,418,1755212,89,2010
1.8e+07,19.234672,6.9,342,47088990,106,2011
4e+07,39.381913,4.9,740,41797066,94,2007
8e+06,7.235794,7,97,18124262,129,2010
1e+07,30.934688,5.8,816,33583175,80,2010
1e+08,37.698465,6.3,1165,167805466,98,2010
1.2e+07,4.930129,6.7,57,51751835,117,2010
2.2e+07,12.445176,5.2,192,9479718,105,2010
1.8e+07,52.464877,7,2606,35692920,94,2010
8e+06,10.791954,6.4,215,3453043,98,2010
5e+07,19.434672,6,395,48169156,125,1997
2.3e+07,0.475748,8,10,25,152,2006
3.8e+07,49.292384,7.2,1668,252276927,110,2010
1400000,0.684881,6.8,10,51751835,106,2004
8.8e+07,40.138009,5.6,818,105316267,118,2005
2.3e+07,0.812855,5.7,16,51751835,96,2000
2.3e+07,1.416796,4.8,13,51751835,95,2009
2.3e+07,0.023436,5.5,12,51751835,93,1993
7e+07,14.780634,5.2,304,67112664,111,2011
2.3e+07,1.975941,6.3,22,51751835,95,2010
5e+07,13.365715,5.8,510,105197635,129,2010
3e+06,0.019984,5,3,6804016,94,2004
2e+07,3.620537,6,31,346594,110,2010
2e+06,16.930914,7.7,286,7871522,109,2010
8.7e+07,14.824166,6.7,216,148336445,141,2003
7500000,6.557643,6.5,100,51751835,103,2010
2.3e+07,20.252143,4.8,442,60896147,95,2006
1.4e+07,4.898424,6.1,86,46495,149,2011
3e+07,26.952727,7.2,619,160638883,133,1994
9e+07,15.350451,5.9,290,140807547,107,1997
2.3e+07,0.611081,6.4,15,51751835,80,2009
7e+06,13.635828,6.7,212,382946,106,2010
2.3e+07,2.996284,5.6,17,51751835,120,2000
2.3e+07,2.636193,5.5,14,51751835,102,1999
3860000,19.947265,6.3,273,64076736,130,2013
1.35e+08,29.91353,6.6,2051,245724603,107,2011
7e+07,49.199234,5.5,1448,202466756,116,2011
2.3e+07,1.934524,7,22,3.7e+07,134,2010
9500000,21.230737,6.6,307,120000,104,2010
2.3e+07,0.67457,5.6,12,51751835,88,2009
2.3e+07,6.668679,5.9,27,51751835,112,2011
3600000,22.030517,7.1,360,49800000,112,1995
3e+07,35.53352,7,776,14711793,160,2007
3e+07,33.394082,6.2,767,75505973,113,2007
2500000,12.204569,6.6,441,324138,96,2010
2.3e+07,0.700127,7.3,6,51751835,116,1969
5e+05,1.354816,4.7,13,51751835,97,1991
3.5e+07,9.789027,6,216,63215872,92,2007
2.3e+07,1.126941,6.1,27,51751835,109,1997
5.5e+07,15.274137,6.6,303,74237563,114,2007
3e+07,14.179538,7.1,334,82150642,124,1998
2.3e+07,1.379643,6.8,4,51751835,100,1981
8.5e+07,29.21998,6.6,1449,340487652,107,2007
8e+07,58.040149,6.2,3739,254455986,102,2011
1.5e+07,54.053576,7.6,2752,414211549,118,2010
1.5e+07,7.809701,5.9,80,20529194,117,2010
6e+07,59.248437,7.7,3009,313542341,135,2001
2.5e+07,31.019381,7.2,1486,93617009,116,2010
12500000,6.546037,6,94,1083683,108,2010
2.3e+07,1.68502,6.9,22,51751835,98,2006
14500000,41.493042,6.7,1374,147298761,120,1996
4.8e+07,53.043124,6.5,1267,196397415,111,2002
3500159,22.054546,6.2,578,76578641,112,2002
2.3e+07,17.074843,7.4,356,23803308,115,2005
5.3e+07,18.61472,5.4,292,95226116,118,2005
5e+06,35.252056,7.3,1247,8203235,101,2004
3e+07,13.268936,6.4,286,2527904,129,2011
3.2e+07,59.19888,7.1,2699,147332697,93,2011
5e+05,9.108949,5.7,251,98017,85,2010
2.3e+07,9.983004,5.6,244,51751835,92,2009
5e+06,9.169411,6,208,2614773,97,2010
2.5e+07,18.961323,6.5,501,92991835,119,2007
2.3e+07,0.339757,5.2,9,51751835,95,2002
2.3e+07,1.939054,6.9,13,92,92,2007
16500000,20.898711,7.2,352,1.35e+08,136,1995
2.3e+07,0.515677,5.4,15,51751835,120,2004
2.3e+07,13.930763,7,291,25147786,148,2010
2e+07,15.21229,5.5,208,22942221,88,2009
5e+07,13.298205,5.9,189,49718611,119,2004
7200000,6.138802,6.6,94,51751835,113,2010
6.8e+07,22.392544,5.9,437,1.93e+08,124,2002
3500000,12.982319,6.7,583,4159678,103,2010
9e+07,46.200042,6.5,2166,484635760,96,2011
5.2e+07,30.347332,7.1,716,256271286,131,2000
1.5e+07,0.165909,5.8,2,51751835,87,2011
2.5e+07,14.562197,5.4,341,36993168,99,2010
4e+06,4.992475,6.5,91,41424067,120,2010
1.2e+07,38.623178,7.4,2199,80573774,121,2007
2.3e+07,4.321249,6.9,42,51751835,132,2004
2.3e+07,4.989985,6.6,207,51751835,84,2009
2.3e+07,8.628519,6.7,41,51751835,160,1999
2.3e+07,20.086645,5.9,286,51751835,101,2010
4.2e+07,7.349497,6.3,136,11087569,100,2010
5e+07,43.450266,5.9,1567,144492830,109,2011
2.3e+07,8.950864,5.7,25,51751835,123,2006
3500000,26.881611,6.9,890,16566240,112,2010
1e+06,0.340019,5.2,7,51751835,104,1999
1,0.077876,6.8,6,51751835,87,2005
6800000,21.285206,7.9,479,7103838,130,2010
2500000,10.363642,7.1,212,51751835,104,1991
3e+07,4.952735,7.2,129,8454301,134,2010
5e+06,19.940245,7.3,847,5476793,89,2010
2500000,0.301884,7.1,7,71904,100,2007
2.3e+07,11.872841,7.1,410,51751835,133,2007
1.2e+07,0.700792,5.3,11,12902790,100,1998
1e+06,0.672695,6.7,13,464000,92,2002
2e+07,32.243357,7.2,918,60427839,124,2003
7e+06,2.26778,5.9,29,453079,108,2010
1.7e+07,9.349386,5.2,153,374743,144,2006
60000,27.788067,7.1,586,3221152,84,1998
5e+07,30.387148,5.3,600,28931401,105,2011
2.3e+07,0.933891,6.9,11,51751835,93,1997
1.3e+07,1.647335,4.8,4,9789900,91,1996
2.3e+07,0.084344,3.8,5,51751835,92,2010
65000,2.380332,5.6,59,416498,99,2010
2.3e+07,0.948316,7.7,10,51751835,97,1997
2.3e+07,0.470645,6.6,23,51751835,116,1999
6e+06,1.433692,5.9,15,9e+06,82,2000
8e+05,0.59424,5.6,10,1001437,114,1993
1.4e+07,0.310513,6,2,439564,118,1981
4.6e+07,19.643365,5.5,308,107196498,99,2000
2e+07,0.173964,4.9,7,2297493,98,1981
9.2e+07,65.402595,5.2,3493,304654182,98,2013
2.3e+07,8.109958,6.8,57,51751835,114,2001
2.5e+07,15.279021,7.1,380,48531470,154,2010
2.3e+07,3.225189,7.8,65,51751835,126,1955
7e+07,20.230535,5.7,455,309457509,116,1999
3e+07,38.643914,6.5,1265,130786397,113,2011
2.3e+07,18.223139,7.2,298,51751835,116,1999
3.7e+07,11.492474,5.8,556,96047633,114,2011
2.3e+07,1.780065,6.7,11,51751835,112,2000
1.5e+07,27.133277,6.2,571,27462041,99,2011
6e+07,19.747459,6.1,527,159330280,124,1997
2e+07,14.857884,6.3,257,45636368,113,2010
1300000,7.605291,6.7,27,354704,102,1988
3e+07,20.063165,5.8,339,108609310,108,2011
6500000,24.0034,7,559,11850214,105,2004
2e+06,0.031947,5,2,1672730,120,2003
1,1.452152,5.9,18,51751835,94,2004
4e+06,12.062371,5.9,316,1104682,88,2011
8e+07,15.673154,5.7,359,15071514,99,2007
7e+06,2.932784,5,15,51751835,102,2009
1e+07,43.734886,7.9,2811,225933435,126,1997
3.6e+07,27.11589,5.4,611,83160734,105,2011
3e+06,16.900433,5.7,211,748453,86,2011
7e+07,64.457947,6.2,2389,215529201,92,2014
1500000,58.594852,6.8,1737,97009150,103,2010
2.3e+07,8.518866,7.4,443,864659,97,2011
6.6e+07,29.501489,6.1,695,57777106,116,2011
3.5e+07,14.029012,5.9,296,59901913,112,2011
1.3e+08,90.33681,6,2651,276572938,120,2012
5e+07,57.673932,6.6,1940,41037742,95,2012
8e+06,0.983484,6.1,17,2019009,124,2005
1.5e+07,6.373316,6.5,85,9237470,118,2002
3e+07,18.165957,6.6,275,33013805,113,2002
1.3e+07,27.546914,7.3,1101,22863596,112,1999
1800000,11.756943,6.7,192,6800000,114,1968
2.4e+07,49.549984,8.2,1991,234710455,119,2004
2.3e+07,1.435742,6.3,25,51751835,112,1988
5.8e+07,7.739276,5.7,130,41299492,114,2008
3.7e+07,31.941347,6.5,1222,163720069,96,2008
2400000,4.623059,7,11,5731103,120,1996
2.3e+07,0.912395,4.7,9,51751835,103,1997
1.6e+07,54.550275,7.3,1701,53478166,97,1999
3e+07,33.649652,6.6,840,51751835,127,2011
5.2e+07,32.015477,5.9,736,75450437,112,2011
1.3e+08,39.448066,5.4,1260,61648500,96,2013
3.5e+07,17.709888,6.2,832,31083599,91,2012
4.2e+07,34.041407,6.2,925,46221189,102,2012
2.3e+07,17.662683,6.2,424,51751835,102,2008
4e+07,60.231382,6.7,3417,173930596,109,2011
8e+07,16.848899,6.3,251,39459427,126,2000
5e+07,13.391833,6,368,60161391,118,2009
1.8e+07,29.487784,6.5,1579,261572744,82,2006
2.1e+07,12.761176,7.4,278,51751835,124,2008
3e+07,22.527211,6.2,1214,219076518,129,2007
4e+07,9.579975,6.1,135,51751835,102,2001
3e+07,8.085872,5.9,159,37036004,127,2000
4e+07,27.303608,5.8,629,141591324,98,2003
4.2e+07,45.151657,5.6,922,89162162,100,2011
2.3e+07,7.245108,5.4,130,51751835,94,2010
1e+08,42.361215,7.4,1502,266465037,157,2007
9e+07,3.593349,5.4,50,16178959,110,2010
8e+07,14.530946,7,292,90874570,74,1999
1.5e+07,19.85579,7.5,796,43101594,155,1997
1.6e+07,11.807269,5.3,224,40492759,91,2011
2.3e+07,15.805449,5.6,151,51751835,88,2010
2.3e+07,0.367312,6.6,7,51751835,86,1996
5e+06,7.79068,6.2,73,2466444,104,2003
4e+06,22.87623,6.5,530,4300000,98,1995
1200000,66.925866,8,3697,14661007,99,1992
2.5e+07,42.191509,7.8,1910,124272124,146,2011
250000,1.45917,6.3,23,4186931,91,2001
1100000,7.717237,5.7,77,51751835,110,2010
2.3e+07,8.010046,5.5,90,51751835,93,2010
4e+07,26.072228,7,902,85412898,119,2011
5e+06,17.028252,5,356,25562924,86,2011
6.3e+07,16.791058,5.5,331,183953723,95,2011
1.5e+07,32.758254,6.7,1020,96408652,96,2008
8e+06,19.683187,7,485,60378584,110,2003
3e+07,31.191975,6.5,1263,63782078,111,2011
2.3e+07,2.805351,5.8,49,51751835,86,2012
2.3e+07,0.205034,6.9,8,51751835,100,2003
3.5e+07,40.526587,6.5,2237,150483765,109,2011
8e+07,37.02665,6.3,1543,214918407,117,2011
2e+07,5.727602,5.8,62,17479,113,2011
5e+07,37.990705,7,2443,142851197,118,2011
3.5e+07,20.908494,5.3,394,24159934,98,2012
1e+06,13.222268,6.1,381,51751835,92,2011
1500000,5.817519,6.1,111,418961,96,1993
2.3e+07,12.898984,6.4,169,51751835,96,2006
1.9e+07,11.766564,6.2,208,6928068,97,2011
2.1e+07,13.847872,6.3,276,970816,91,2011
4e+07,37.073127,7,1869,244931766,135,2003
2.3e+07,17.806082,6.7,277,3538446,101,2011
3500000,26.259389,6.7,524,19504039,107,2011
4600000,6.368933,7.3,93,51751835,100,2010
2e+06,1.699101,5.3,14,841733,109,2011
4.2e+07,28.969151,7,1262,363889678,124,1999
2.3e+07,19.83683,6.7,333,51751835,97,2011
2.3e+07,0.186401,7,2,51751835,68,1948
3e+07,19.143721,6.8,258,14460000,63,2011
4e+06,17.229537,6.4,420,31584901,96,2006
2.5e+07,29.533437,7.1,797,66122026,114,2007
27500000,12.741073,6.2,205,24748670,120,2007
2.3e+07,5.737161,6.8,79,51751835,106,2007
7e+07,24.664776,5.7,439,57958696,107,2004
2.3e+07,1.286991,6.2,13,51751835,92,2008
3.5e+07,50.309843,6.5,2277,1.17e+08,98,2011
8e+06,11.837067,5.7,134,10130000,104,2011
1.3e+07,6.764437,6.2,123,11130889,104,2006
1.4e+08,22.57178,6.1,783,258022233,91,2007
9e+07,35.814765,6.4,1054,347325802,90,2001
5.5e+07,48.801089,6.9,1188,70016220,122,2007
3800000,2.201678,6,21,51751835,95,2009
1.5e+07,16.629173,7,978,59389433,107,2011
250,0.293649,7.5,12,203,72,1998
8e+06,3.653305,5.6,28,51751835,96,2011
2.3e+07,3.891186,5.2,27,51751835,76,2010
650000,12.496261,6.2,285,33245,98,2010
2.3e+07,1.170257,7.6,9,246574,83,2009
2.3e+07,10.254807,5.9,135,6861102,87,2011
1.8e+07,24.548633,7.3,630,5887457,127,1994
1.5e+07,32.690038,7.2,886,15785148,103,2005
2e+07,28.497242,5.4,1584,216197492,92,2011
7.5e+07,36.605246,5.6,924,132274484,110,2011
2.3e+07,1.284741,5.3,3,51751835,94,2006
2.7e+07,44.714264,7.5,1065,115229890,133,1980
7e+07,58.401204,6.1,1862,160112671,88,2012
2e+07,14.370111,6.8,260,18432000,121,1985
19800000,11.693272,6.8,246,87754044,137,2001
2.3e+07,0.430758,6.5,6,619042,105,2000
2.3e+07,2.644427,6.2,27,51751835,127,1998
1.1e+08,71.510596,6.1,2397,337580051,102,2014
2.3e+07,5.937602,6.3,31,2611555,119,2010
3e+07,30.380747,6.8,643,192452832,85,2005
1e+07,10.072199,7.2,196,17511906,111,2010
4e+06,18.422323,6.1,302,92921203,95,1983
2.3e+07,0.249457,3.1,6,51751835,90,2010
2.3e+07,8.048305,6.6,96,51751835,101,2007
2.3e+07,0.185373,4.5,4,9016377,94,1999
806948,93.067866,8.2,2320,3.2e+07,109,1960
4.7e+07,10.410933,4.6,104,38085778,75,2006
3500000,6.396936,5.6,90,51751835,91,2004
4e+07,19.438503,5.3,388,36893721,91,2012
1800000,2.179428,6.2,36,51751835,118,2002
2.3e+07,57.110486,6.5,1590,369884651,119,1998
1.3e+07,6.735922,4.8,154,98441954,105,2011
4e+06,3.663108,7.1,36,146402,113,2002
1e+06,9.773398,6.9,144,13350369,103,2005
6e+07,12.867352,6.7,292,186883563,170,1998
450000,1.077321,4.9,14,51751835,90,2004
2e+05,0.616283,6.5,10,2295733,101,2011
2962051,3.636634,6.6,94,3011195,108,1996
4.4e+07,7.89147,3,255,21400000,118,2000
3.2e+07,4.120549,5,13,51751835,93,2004
2e+06,23.281616,7.6,521,20908467,154,2000
4.4e+07,54.884297,7.2,1220,368875760,130,1993
312000,1.505703,6.2,11,1281176,102,1999
2.3e+07,23.666229,6,415,51751835,104,2004
2.3e+07,0.678475,6,3,51751835,98,1998
2.3e+07,20.982455,7.5,526,51751835,96,2004
7.5e+07,23.473004,5.4,484,342695435,87,2011
2.3e+07,0.93392,6.5,19,51751835,112,1997
3200000,11.933449,6.8,347,5332926,105,2010
1e+05,25.402697,6.8,527,1776935,92,2011
1.9e+07,17.971883,6,328,35387212,108,2011
2.2e+07,14.725467,4.2,305,10696210,104,1993
6.5e+07,15.772081,6.3,403,128884132,130,2000
2.3e+07,1.196943,5.6,13,51751835,96,1997
2.3e+07,0.305922,3.9,6,531826,105,2010
2e+06,1.867004,6.5,8,9172000,119,1940
1596010,0.552361,6.9,8,51751835,75,2002
1e+07,4.123533,7,54,1759252,98,2011
32500000,17.107065,6.5,1661,288383523,125,2011
4.7e+07,38.555482,5.9,866,157887643,92,2011
3.8e+07,16.801218,6.7,850,114156230,120,2011
2.3e+07,0.18887,6.8,3,51751835,105,2005
2.3e+07,0.024186,7,3,51751835,103,2001
2.8e+07,66.169628,7.5,3948,140767956,131,1988
2.7e+07,14.788073,4.4,222,85564310,89,2011
1.05e+08,58.782359,6.7,1560,121214377,129,1997
2.3e+07,0.429587,3.3,9,51751835,88,2006
12500000,0.903529,6.3,30,3878993,118,2010
1e+06,0.043023,6.1,7,623791,170,2000
2.3e+07,10.844882,4.8,171,51751835,88,2001
5.2e+07,68.140214,7.3,1599,355237933,140,1995
4500000,22.585384,5.8,408,58853106,104,1980
2.3e+07,0.042442,6.6,4,51751835,128,1947
2.3e+07,4.245123,6,10,51751835,141,2002
2.3e+07,11.357474,7.5,200,8159508,121,2007
3e+07,10.694417,4.8,131,13521829,86,2011
6600000,4.492455,6,56,37710610,112,2011
2.3e+07,4.749885,6.5,77,876302,104,2010
1.2e+07,16.183746,5.6,364,22939027,94,2011
6.6e+07,29.505574,7,992,177584879,146,2011
1.2e+07,49.070321,6.5,1564,1e+08,88,2012
2090000,4.289003,6.6,53,4e+07,109,1970
160000,19.052179,7.3,453,20710513,85,2007
2.3e+07,0.108135,7,1,51751835,93,2009
3500000,10.219942,7.1,158,12600000,116,1972
2.5e+07,19.428994,5.4,325,34942188,81,2011
2.3e+07,3.299345,5.8,23,51751835,84,2008
6244087,14.970654,7.6,259,638641,145,1969
6e+06,0.041651,8,3,7518876,42,2008
1e+06,2.833166,6.1,39,37600000,128,1963
2e+07,12.309715,6.7,175,21284514,106,1995
7e+06,50.152327,7.5,2542,470654000,124,1975
3e+06,7.924982,6.4,120,1.3e+07,128,1966
7e+06,12.150871,6.5,110,51751835,111,2004
5e+06,7.794,4.2,151,51751835,91,2015
2e+07,19.636044,5.9,406,187884007,116,1978
2.3e+07,0.116873,4.7,3,51751835,98,1998
